         y,     x_in,    y_in,          x_corr,           y_corr
34680, 10000, 34680, 10180.5, 34635.7
34690, 10000, 34690, 10180.1, 34645.4
34700, 10000, 34700, 10179.8, 34655.2
34710, 10000, 34710, 10179.4, 34665
34720, 10000, 34720, 10179.1, 34674.7
34730, 10000, 34730, 10178.7, 34684.5
34740, 10000, 34740, 10178.4, 34694.3
34750, 10000, 34750, 10178, 34704
34760, 10000, 34760, 10177.7, 34713.8
34770, 10000, 34770, 10177.3, 34723.6
34780, 10000, 34780, 10177, 34733.3
34790, 10000, 34790, 10176.6, 34743.1
34800, 10000, 34800, 10176.3, 34752.9
34810, 10000, 34810, 10175.9, 34762.7
34820, 10000, 34820, 10175.6, 34772.4
34830, 10000, 34830, 10175.2, 34782.2
34840, 10000, 34840, 10174.9, 34792
34850, 10000, 34850, 10174.5, 34801.7
34860, 10000, 34860, 10174.2, 34811.5
34870, 10000, 34870, 10173.8, 34821.3
34880, 10000, 34880, 10173.5, 34831
34890, 10000, 34890, 10173.1, 34840.8
34900, 10000, 34900, 10172.8, 34850.6
34910, 10000, 34910, 10172.4, 34860.3
34920, 10000, 34920, 10172.1, 34870.1
34930, 10000, 34930, 10171.7, 34879.9
34940, 10000, 34940, 10171.4, 34889.6
34950, 10000, 34950, 10171, 34899.4
34960, 10000, 34960, 10170.7, 34909.2
34970, 10000, 34970, 10170.3, 34918.9
34980, 10000, 34980, 10170, 34928.7
34990, 10000, 34990, 10169.6, 34938.5
35000, 10000, 35000, 10169.3, 34948.2
35010, 10000, 35010, 10168.9, 34958
35020, 10000, 35020, 10168.6, 34967.8
35030, 10000, 35030, 10168.2, 34977.6
35040, 10000, 35040, 10167.9, 34987.3
35050, 10000, 35050, 10167.5, 34997.1
35060, 10000, 35060, 10167.2, 35006.9
35070, 10000, 35070, 10166.8, 35016.6
35080, 10000, 35080, 10166.5, 35026.4
35090, 10000, 35090, 10166.1, 35036.2
35100, 10000, 35100, 10165.8, 35045.9
35110, 10000, 35110, 10165.4, 35055.7
35120, 10000, 35120, 10165.1, 35065.5
35130, 10000, 35130, 10164.8, 35075.2
35140, 10000, 35140, 10164.4, 35085
35150, 10000, 35150, 10164.1, 35094.8
35160, 10000, 35160, 10163.7, 35104.5
35170, 10000, 35170, 10163.4, 35114.3
35180, 10000, 35180, 10163, 35124.1
35190, 10000, 35190, 10162.7, 35133.8
35200, 10000, 35200, 10162.3, 35143.6
35210, 10000, 35210, 10162, 35153.4
35220, 10000, 35220, 10161.6, 35163.2
35230, 10000, 35230, 10161.3, 35172.9
35240, 10000, 35240, 10160.9, 35182.7
35250, 10000, 35250, 10160.6, 35192.5
35260, 10000, 35260, 10160.2, 35202.2
35270, 10000, 35270, 10159.9, 35212
35280, 10000, 35280, 10159.5, 35221.8
35290, 10000, 35290, 10159.2, 35231.5
35300, 10000, 35300, 10158.8, 35241.3
35310, 10000, 35310, 10158.5, 35251.1
35320, 10000, 35320, 10158.1, 35260.8
35330, 10000, 35330, 10157.8, 35270.6
35340, 10000, 35340, 10157.4, 35280.4
35350, 10000, 35350, 10157.1, 35290.1
35360, 10000, 35360, 10156.7, 35299.9
35370, 10000, 35370, 10156.4, 35309.7
35380, 10000, 35380, 10156, 35319.4
35390, 10000, 35390, 10155.7, 35329.2
35400, 10000, 35400, 10155.3, 35339
35410, 10000, 35410, 10155, 35348.7
35420, 10000, 35420, 10154.6, 35358.5
35430, 10000, 35430, 10154.3, 35368.3
35440, 10000, 35440, 10153.9, 35378.1
35450, 10000, 35450, 10153.6, 35387.8
35460, 10000, 35460, 10153.2, 35397.6
35470, 10000, 35470, 10152.9, 35407.4
35480, 10000, 35480, 10152.5, 35417.1
35490, 10000, 35490, 10152.2, 35426.9
35500, 10000, 35500, 10151.8, 35436.7
35510, 10000, 35510, 10151.5, 35446.4
35520, 10000, 35520, 10151.1, 35456.2
35530, 10000, 35530, 10150.8, 35466
35540, 10000, 35540, 10150.4, 35475.7
35550, 10000, 35550, 10150.1, 35485.5
35560, 10000, 35560, 10149.7, 35495.3
35570, 10000, 35570, 10149.4, 35505
35580, 10000, 35580, 10149, 35514.8
35590, 10000, 35590, 10148.7, 35524.6
35600, 10000, 35600, 10148.3, 35534.3
35610, 10000, 35610, 10148, 35544.1
35620, 10000, 35620, 10147.6, 35553.9
35630, 10000, 35630, 10147.3, 35563.6
35640, 10000, 35640, 10146.9, 35573.4
35650, 10000, 35650, 10146.6, 35583.2
35660, 10000, 35660, 10146.2, 35593
35670, 10000, 35670, 10145.9, 35602.7
35680, 10000, 35680, 10145.5, 35612.5
35690, 10000, 35690, 10145.2, 35622.3
35700, 10000, 35700, 10144.8, 35632
35710, 10000, 35710, 10144.5, 35641.8
35720, 10000, 35720, 10144.1, 35651.6
35730, 10000, 35730, 10143.8, 35661.3
35740, 10000, 35740, 10143.4, 35671.1
35750, 10000, 35750, 10143.1, 35680.9
35760, 10000, 35760, 10142.7, 35690.6
35770, 10000, 35770, 10142.4, 35700.4
35780, 10000, 35780, 10142, 35710.2
35790, 10000, 35790, 10141.7, 35719.9
35800, 10000, 35800, 10141.3, 35729.7
35810, 10000, 35810, 10141, 35739.5
35820, 10000, 35820, 10140.6, 35749.2
35830, 10000, 35830, 10140.3, 35759
35840, 10000, 35840, 10139.9, 35768.8
35850, 10000, 35850, 10139.6, 35778.6
35860, 10000, 35860, 10139.2, 35788.3
35870, 10000, 35870, 10138.9, 35798.1
35880, 10000, 35880, 10138.5, 35807.9
35890, 10000, 35890, 10138.2, 35817.6
35900, 10000, 35900, 10137.8, 35827.4
35910, 10000, 35910, 10137.5, 35837.2
35920, 10000, 35920, 10137.1, 35846.9
35930, 10000, 35930, 10136.8, 35856.7
35940, 10000, 35940, 10136.4, 35866.5
35950, 10000, 35950, 10136.1, 35876.2
35960, 10000, 35960, 10135.7, 35886
35970, 10000, 35970, 10135.4, 35895.8
35980, 10000, 35980, 10135, 35905.5
35990, 10000, 35990, 10134.7, 35915.3
36000, 10000, 36000, 10134.3, 35925.1
36010, 10000, 36010, 10134, 35934.8
36020, 10000, 36020, 10133.6, 35944.6
36030, 10000, 36030, 10133.3, 35954.4
36040, 10000, 36040, 10132.9, 35964.1
36050, 10000, 36050, 10132.6, 35973.9
36060, 10000, 36060, 10132.2, 35983.7
36070, 10000, 36070, 10131.9, 35993.5
36080, 10000, 36080, 10131.5, 36003.2
36090, 10000, 36090, 10131.2, 36013
36100, 10000, 36100, 10130.8, 36022.8
36110, 10000, 36110, 10130.5, 36032.5
36120, 10000, 36120, 10130.1, 36042.3
36130, 10000, 36130, 10129.8, 36052.1
36140, 10000, 36140, 10129.4, 36061.8
36150, 10000, 36150, 10129.1, 36071.6
36160, 10000, 36160, 10128.7, 36081.4
36170, 10000, 36170, 10128.4, 36091.1
36180, 10000, 36180, 10128, 36100.9
36190, 10000, 36190, 10127.7, 36110.7
36200, 10000, 36200, 10127.3, 36120.4
36210, 10000, 36210, 10127, 36130.2
36220, 10000, 36220, 10126.6, 36140
36230, 10000, 36230, 10126.3, 36149.7
36240, 10000, 36240, 10125.9, 36159.5
36250, 10000, 36250, 10125.6, 36169.3
36260, 10000, 36260, 10125.2, 36179
36270, 10000, 36270, 10124.9, 36188.8
36280, 10000, 36280, 10124.5, 36198.6
36290, 10000, 36290, 10124.2, 36208.4
36300, 10000, 36300, 10123.8, 36218.1
36310, 10000, 36310, 10123.5, 36227.9
36320, 10000, 36320, 10123.1, 36237.7
36330, 10000, 36330, 10122.8, 36247.4
36340, 10000, 36340, 10122.4, 36257.2
36350, 10000, 36350, 10122.1, 36267
36360, 10000, 36360, 10121.7, 36276.7
36370, 10000, 36370, 10121.4, 36286.5
36380, 10000, 36380, 10121.1, 36296.3
36390, 10000, 36390, 10120.7, 36306
36400, 10000, 36400, 10120.4, 36315.8
36410, 10000, 36410, 10120, 36325.6
36420, 10000, 36420, 10119.7, 36335.3
36430, 10000, 36430, 10119.3, 36345.1
36440, 10000, 36440, 10119, 36354.9
36450, 10000, 36450, 10118.6, 36364.6
36460, 10000, 36460, 10118.3, 36374.4
36470, 10000, 36470, 10117.9, 36384.2
36480, 10000, 36480, 10117.6, 36393.9
36490, 10000, 36490, 10117.2, 36403.7
36500, 10000, 36500, 10116.9, 36413.5
36510, 10000, 36510, 10116.5, 36423.3
36520, 10000, 36520, 10116.2, 36433
36530, 10000, 36530, 10115.8, 36442.8
36540, 10000, 36540, 10115.5, 36452.6
36550, 10000, 36550, 10115.1, 36462.3
36560, 10000, 36560, 10114.8, 36472.1
36570, 10000, 36570, 10114.4, 36481.9
36580, 10000, 36580, 10114.1, 36491.6
36590, 10000, 36590, 10113.7, 36501.4
36600, 10000, 36600, 10113.4, 36511.2
36610, 10000, 36610, 10113, 36520.9
36620, 10000, 36620, 10112.7, 36530.7
36630, 10000, 36630, 10112.3, 36540.5
36640, 10000, 36640, 10112, 36550.2
36650, 10000, 36650, 10111.6, 36560
36660, 10000, 36660, 10111.3, 36569.8
36670, 10000, 36670, 10110.9, 36579.5
36680, 10000, 36680, 10110.6, 36589.3
36690, 10000, 36690, 10110.2, 36599.1
36700, 10000, 36700, 10109.9, 36608.9
36710, 10000, 36710, 10109.5, 36618.6
36720, 10000, 36720, 10109.2, 36628.4
36730, 10000, 36730, 10108.8, 36638.2
36740, 10000, 36740, 10108.5, 36647.9
36750, 10000, 36750, 10108.1, 36657.7
36760, 10000, 36760, 10107.8, 36667.5
36770, 10000, 36770, 10107.4, 36677.2
36780, 10000, 36780, 10107.1, 36687
36790, 10000, 36790, 10106.7, 36696.8
36800, 10000, 36800, 10106.4, 36706.5
36810, 10000, 36810, 10106, 36716.3
36820, 10000, 36820, 10105.7, 36726.1
36830, 10000, 36830, 10105.3, 36735.8
36840, 10000, 36840, 10105, 36745.6
36850, 10000, 36850, 10104.6, 36755.4
36860, 10000, 36860, 10104.3, 36765.1
36870, 10000, 36870, 10103.9, 36774.9
36880, 10000, 36880, 10103.6, 36784.7
36890, 10000, 36890, 10103.2, 36794.4
36900, 10000, 36900, 10102.9, 36804.2
36910, 10000, 36910, 10102.5, 36814
36920, 10000, 36920, 10102.2, 36823.8
36930, 10000, 36930, 10101.8, 36833.5
36940, 10000, 36940, 10101.5, 36843.3
36950, 10000, 36950, 10101.1, 36853.1
36960, 10000, 36960, 10100.8, 36862.8
36970, 10000, 36970, 10100.4, 36872.6
36980, 10000, 36980, 10100.1, 36882.4
36990, 10000, 36990, 10099.7, 36892.1
37000, 10000, 37000, 10099.4, 36901.9
37010, 10000, 37010, 10099, 36911.7
37020, 10000, 37020, 10098.7, 36921.4
37030, 10000, 37030, 10098.3, 36931.2
37040, 10000, 37040, 10098, 36941
37050, 10000, 37050, 10097.6, 36950.7
37060, 10000, 37060, 10097.3, 36960.5
37070, 10000, 37070, 10096.9, 36970.3
37080, 10000, 37080, 10096.6, 36980
37090, 10000, 37090, 10096.2, 36989.8
37100, 10000, 37100, 10095.9, 36999.6
37110, 10000, 37110, 10095.5, 37009.3
37120, 10000, 37120, 10095.2, 37019.1
37130, 10000, 37130, 10094.8, 37028.9
37140, 10000, 37140, 10094.5, 37038.7
37150, 10000, 37150, 10094.1, 37048.4
37160, 10000, 37160, 10093.8, 37058.2
37170, 10000, 37170, 10093.4, 37068
37180, 10000, 37180, 10093.1, 37077.7
37190, 10000, 37190, 10092.7, 37087.5
37200, 10000, 37200, 10092.4, 37097.3
37210, 10000, 37210, 10092, 37107
37220, 10000, 37220, 10091.7, 37116.8
37230, 10000, 37230, 10091.3, 37126.6
37240, 10000, 37240, 10091, 37136.3
37250, 10000, 37250, 10090.6, 37146.1
37260, 10000, 37260, 10090.3, 37155.9
37270, 10000, 37270, 10089.9, 37165.6
37280, 10000, 37280, 10089.6, 37175.4
37290, 10000, 37290, 10089.2, 37185.2
37300, 10000, 37300, 10088.9, 37194.9
37310, 10000, 37310, 10088.5, 37204.7
37320, 10000, 37320, 10088.2, 37214.5
37330, 10000, 37330, 10087.8, 37224.3
37340, 10000, 37340, 10087.5, 37234
37350, 10000, 37350, 10087.1, 37243.8
37360, 10000, 37360, 10086.8, 37253.6
37370, 10000, 37370, 10086.4, 37263.3
37380, 10000, 37380, 10086.1, 37273.1
37390, 10000, 37390, 10085.7, 37282.9
37400, 10000, 37400, 10085.4, 37292.6
37410, 10000, 37410, 10085, 37302.4
37420, 10000, 37420, 10084.7, 37312.2
37430, 10000, 37430, 10084.3, 37321.9
37440, 10000, 37440, 10084, 37331.7
37450, 10000, 37450, 10083.6, 37341.5
37460, 10000, 37460, 10083.3, 37351.2
37470, 10000, 37470, 10082.9, 37361
37480, 10000, 37480, 10082.6, 37370.8
37490, 10000, 37490, 10082.2, 37380.5
37500, 10000, 37500, 10081.9, 37390.3
37510, 10000, 37510, 10081.5, 37400.1
37520, 10000, 37520, 10081.2, 37409.8
37530, 10000, 37530, 10080.8, 37419.6
37540, 10000, 37540, 10080.5, 37429.4
37550, 10000, 37550, 10080.1, 37439.2
37560, 10000, 37560, 10079.8, 37448.9
37570, 10000, 37570, 10079.4, 37458.7
37580, 10000, 37580, 10079.1, 37468.5
37590, 10000, 37590, 10078.7, 37478.2
37600, 10000, 37600, 10078.4, 37488
37610, 10000, 37610, 10078.1, 37497.8
37620, 10000, 37620, 10077.7, 37507.5
37630, 10000, 37630, 10077.4, 37517.3
37640, 10000, 37640, 10077, 37527.1
37650, 10000, 37650, 10076.7, 37536.8
37660, 10000, 37660, 10076.3, 37546.6
37670, 10000, 37670, 10076, 37556.4
37680, 10000, 37680, 10075.6, 37566.1
37690, 10000, 37690, 10075.3, 37575.9
37700, 10000, 37700, 10074.9, 37585.7
37710, 10000, 37710, 10074.6, 37595.4
37720, 10000, 37720, 10074.2, 37605.2
37730, 10000, 37730, 10073.9, 37615
37740, 10000, 37740, 10073.5, 37624.7
37750, 10000, 37750, 10073.2, 37634.5
37760, 10000, 37760, 10072.8, 37644.3
37770, 10000, 37770, 10072.5, 37654.1
37780, 10000, 37780, 10072.1, 37663.8
37790, 10000, 37790, 10071.8, 37673.6
37800, 10000, 37800, 10071.4, 37683.4
37810, 10000, 37810, 10071.1, 37693.1
37820, 10000, 37820, 10070.7, 37702.9
37830, 10000, 37830, 10070.4, 37712.7
37840, 10000, 37840, 10070, 37722.4
37850, 10000, 37850, 10069.7, 37732.2
37860, 10000, 37860, 10069.3, 37742
37870, 10000, 37870, 10069, 37751.7
37880, 10000, 37880, 10068.6, 37761.5
37890, 10000, 37890, 10068.3, 37771.3
37900, 10000, 37900, 10067.9, 37781
37910, 10000, 37910, 10067.6, 37790.8
37920, 10000, 37920, 10067.2, 37800.6
37930, 10000, 37930, 10066.9, 37810.3
37940, 10000, 37940, 10066.5, 37820.1
37950, 10000, 37950, 10066.2, 37829.9
37960, 10000, 37960, 10065.8, 37839.6
37970, 10000, 37970, 10065.5, 37849.4
37980, 10000, 37980, 10065.1, 37859.2
37990, 10000, 37990, 10064.8, 37869
38000, 10000, 38000, 10064.4, 37878.7
38010, 10000, 38010, 10064.1, 37888.5
38020, 10000, 38020, 10063.7, 37898.3
38030, 10000, 38030, 10063.4, 37908
38040, 10000, 38040, 10063, 37917.8
38050, 10000, 38050, 10062.7, 37927.6
38060, 10000, 38060, 10062.3, 37937.3
38070, 10000, 38070, 10062, 37947.1
38080, 10000, 38080, 10061.6, 37956.9
38090, 10000, 38090, 10061.3, 37966.6
38100, 10000, 38100, 10060.9, 37976.4
38110, 10000, 38110, 10060.6, 37986.2
38120, 10000, 38120, 10060.2, 37995.9
38130, 10000, 38130, 10059.9, 38005.7
38140, 10000, 38140, 10059.5, 38015.5
38150, 10000, 38150, 10059.2, 38025.2
38160, 10000, 38160, 10058.8, 38035
38170, 10000, 38170, 10058.5, 38044.8
38180, 10000, 38180, 10058.1, 38054.6
38190, 10000, 38190, 10057.8, 38064.3
38200, 10000, 38200, 10057.4, 38074.1
38210, 10000, 38210, 10057.1, 38083.9
38220, 10000, 38220, 10056.7, 38093.6
38230, 10000, 38230, 10056.4, 38103.4
38240, 10000, 38240, 10056, 38113.2
38250, 10000, 38250, 10055.7, 38122.9
38260, 10000, 38260, 10055.3, 38132.7
38270, 10000, 38270, 10055, 38142.5
38280, 10000, 38280, 10054.6, 38152.2
38290, 10000, 38290, 10054.3, 38162
38300, 10000, 38300, 10053.9, 38171.8
38310, 10000, 38310, 10053.6, 38181.5
38320, 10000, 38320, 10053.2, 38191.3
38330, 10000, 38330, 10052.9, 38201.1
38340, 10000, 38340, 10052.5, 38210.8
38350, 10000, 38350, 10052.2, 38220.6
38360, 10000, 38360, 10051.8, 38230.4
38370, 10000, 38370, 10051.5, 38240.1
38380, 10000, 38380, 10051.1, 38249.9
38390, 10000, 38390, 10050.8, 38259.7
38400, 10000, 38400, 10050.4, 38269.5
38410, 10000, 38410, 10050.1, 38279.2
38420, 10000, 38420, 10049.7, 38289
38430, 10000, 38430, 10049.4, 38298.8
38440, 10000, 38440, 10049, 38308.5
38450, 10000, 38450, 10048.7, 38318.3
38460, 10000, 38460, 10048.3, 38328.1
38470, 10000, 38470, 10048, 38337.8
38480, 10000, 38480, 10047.6, 38347.6
38490, 10000, 38490, 10047.3, 38357.4
38500, 10000, 38500, 10046.9, 38367.1
38510, 10000, 38510, 10046.6, 38376.9
38520, 10000, 38520, 10046.2, 38386.7
38530, 10000, 38530, 10045.9, 38396.4
38540, 10000, 38540, 10045.5, 38406.2
38550, 10000, 38550, 10045.2, 38416
38560, 10000, 38560, 10044.8, 38425.7
38570, 10000, 38570, 10044.5, 38435.5
38580, 10000, 38580, 10044.1, 38445.3
38590, 10000, 38590, 10043.8, 38455
38600, 10000, 38600, 10043.4, 38464.8
38610, 10000, 38610, 10043.1, 38474.6
38620, 10000, 38620, 10042.7, 38484.4
38630, 10000, 38630, 10042.4, 38494.1
38640, 10000, 38640, 10042, 38503.9
38650, 10000, 38650, 10041.7, 38513.7
38660, 10000, 38660, 10041.3, 38523.4
38670, 10000, 38670, 10041, 38533.2
38680, 10000, 38680, 10040.6, 38543
38690, 10000, 38690, 10040.3, 38552.7
38700, 10000, 38700, 10039.9, 38562.5
38710, 10000, 38710, 10039.6, 38572.3
38720, 10000, 38720, 10039.2, 38582
38730, 10000, 38730, 10038.9, 38591.8
38740, 10000, 38740, 10038.5, 38601.6
38750, 10000, 38750, 10038.2, 38611.3
38760, 10000, 38760, 10037.8, 38621.1
38770, 10000, 38770, 10037.5, 38630.9
38780, 10000, 38780, 10037.1, 38640.6
38790, 10000, 38790, 10036.8, 38650.4
38800, 10000, 38800, 10036.4, 38660.2
38810, 10000, 38810, 10036.1, 38670
38820, 10000, 38820, 10035.7, 38679.7
38830, 10000, 38830, 10035.4, 38689.5
38840, 10000, 38840, 10035.1, 38699.3
38850, 10000, 38850, 10034.7, 38709
38860, 10000, 38860, 10034.4, 38718.8
38870, 10000, 38870, 10034, 38728.6
38880, 10000, 38880, 10033.7, 38738.3
38890, 10000, 38890, 10033.3, 38748.1
38900, 10000, 38900, 10033, 38757.9
38910, 10000, 38910, 10032.6, 38767.6
38920, 10000, 38920, 10032.3, 38777.4
38930, 10000, 38930, 10031.9, 38787.2
38940, 10000, 38940, 10031.6, 38796.9
38950, 10000, 38950, 10031.2, 38806.7
38960, 10000, 38960, 10030.9, 38816.5
38970, 10000, 38970, 10030.5, 38826.2
38980, 10000, 38980, 10030.2, 38836
38990, 10000, 38990, 10029.8, 38845.8
39000, 10000, 39000, 10029.5, 38855.5
39010, 10000, 39010, 10029.1, 38865.3
39020, 10000, 39020, 10028.8, 38875.1
39030, 10000, 39030, 10028.4, 38884.9
39040, 10000, 39040, 10028.1, 38894.6
39050, 10000, 39050, 10027.7, 38904.4
39060, 10000, 39060, 10027.4, 38914.2
39070, 10000, 39070, 10027, 38923.9
39080, 10000, 39080, 10026.7, 38933.7
39090, 10000, 39090, 10026.3, 38943.5
39100, 10000, 39100, 10026, 38953.2
39110, 10000, 39110, 10025.6, 38963
39120, 10000, 39120, 10025.3, 38972.8
39130, 10000, 39130, 10024.9, 38982.5
39140, 10000, 39140, 10024.6, 38992.3
39150, 10000, 39150, 10024.2, 39002.1
39160, 10000, 39160, 10023.9, 39011.8
39170, 10000, 39170, 10023.5, 39021.6
39180, 10000, 39180, 10023.2, 39031.4
39190, 10000, 39190, 10022.8, 39041.1
39200, 10000, 39200, 10022.5, 39050.9
39210, 10000, 39210, 10022.1, 39060.7
39220, 10000, 39220, 10021.8, 39070.4
39230, 10000, 39230, 10021.4, 39080.2
39240, 10000, 39240, 10021.1, 39090
39250, 10000, 39250, 10020.7, 39099.8
39260, 10000, 39260, 10020.4, 39109.5
39270, 10000, 39270, 10020, 39119.3
39280, 10000, 39280, 10019.7, 39129.1
39290, 10000, 39290, 10019.3, 39138.8
39300, 10000, 39300, 10019, 39148.6
39310, 10000, 39310, 10018.6, 39158.4
39320, 10000, 39320, 10018.3, 39168.1
39330, 10000, 39330, 10017.9, 39177.9
39340, 10000, 39340, 10017.6, 39187.7
39350, 10000, 39350, 10017.2, 39197.4
39360, 10000, 39360, 10016.9, 39207.2
39370, 10000, 39370, 10016.5, 39217
39380, 10000, 39380, 10016.2, 39226.7
39390, 10000, 39390, 10015.8, 39236.5
39400, 10000, 39400, 10015.5, 39246.3
39410, 10000, 39410, 10015.1, 39256
39420, 10000, 39420, 10014.8, 39265.8
39430, 10000, 39430, 10014.4, 39275.6
39440, 10000, 39440, 10014.1, 39285.4
39450, 10000, 39450, 10013.7, 39295.1
39460, 10000, 39460, 10013.4, 39304.9
39470, 10000, 39470, 10013, 39314.7
39480, 10000, 39480, 10012.7, 39324.4
39490, 10000, 39490, 10012.3, 39334.2
39500, 10000, 39500, 10012, 39344
39510, 10000, 39510, 10011.6, 39353.7
39520, 10000, 39520, 10011.3, 39363.5
39530, 10000, 39530, 10010.9, 39373.3
39540, 10000, 39540, 10010.6, 39383
39550, 10000, 39550, 10010.2, 39392.8
39560, 10000, 39560, 10009.9, 39402.6
39570, 10000, 39570, 10009.5, 39412.3
39580, 10000, 39580, 10009.2, 39422.1
39590, 10000, 39590, 10008.8, 39431.9
39600, 10000, 39600, 10008.5, 39441.6
39610, 10000, 39610, 10008.1, 39451.4
39620, 10000, 39620, 10007.8, 39461.2
39630, 10000, 39630, 10007.4, 39470.9
39640, 10000, 39640, 10007.1, 39480.7
39650, 10000, 39650, 10006.7, 39490.5
39660, 10000, 39660, 10006.4, 39500.3
39670, 10000, 39670, 10006, 39510
39680, 10000, 39680, 10005.7, 39519.8
39690, 10000, 39690, 10005.3, 39529.6
39700, 10000, 39700, 10005, 39539.3
39710, 10000, 39710, 10004.6, 39549.1
39720, 10000, 39720, 10004.3, 39558.9
39730, 10000, 39730, 10003.9, 39568.6
39740, 10000, 39740, 10003.6, 39578.4
39750, 10000, 39750, 10003.2, 39588.2
39760, 10000, 39760, 10002.9, 39597.9
39770, 10000, 39770, 10002.5, 39607.7
39780, 10000, 39780, 10002.2, 39617.5
39790, 10000, 39790, 10001.8, 39627.2
39800, 10000, 39800, 10001.5, 39637
39810, 10000, 39810, 10001.1, 39646.8
39820, 10000, 39820, 10000.8, 39656.5
39830, 10000, 39830, 10000.4, 39666.3
39840, 10000, 39840, 10000.1, 39676.1
39850, 10000, 39850, 9999.74, 39685.8
39860, 10000, 39860, 9999.39, 39695.6
39870, 10000, 39870, 9999.04, 39705.4
39880, 10000, 39880, 9998.69, 39715.2
39890, 10000, 39890, 9998.34, 39724.9
39900, 10000, 39900, 9997.99, 39734.7
39910, 10000, 39910, 9997.64, 39744.5
39920, 10000, 39920, 9997.29, 39754.2
39930, 10000, 39930, 9996.94, 39764
39940, 10000, 39940, 9996.59, 39773.8
39950, 10000, 39950, 9996.24, 39783.5
39960, 10000, 39960, 9995.9, 39793.3
39970, 10000, 39970, 9995.55, 39803.1
39980, 10000, 39980, 9995.2, 39812.8
39990, 10000, 39990, 9994.85, 39822.6
40000, 10000, 40000, 9994.5, 39832.4
40010, 10000, 40010, 9994.15, 39842.1
40020, 10000, 40020, 9993.8, 39851.9
40030, 10000, 40030, 9993.45, 39861.7
40040, 10000, 40040, 9993.1, 39871.4
40050, 10000, 40050, 9992.75, 39881.2
40060, 10000, 40060, 9992.4, 39891
40070, 10000, 40070, 9992.05, 39900.7
40080, 10000, 40080, 9991.7, 39910.5
40090, 10000, 40090, 9991.35, 39920.3
40100, 10000, 40100, 9991, 39930.1
40110, 10000, 40110, 9990.65, 39939.8
40120, 10000, 40120, 9990.3, 39949.6
40130, 10000, 40130, 9989.95, 39959.4
40140, 10000, 40140, 9989.6, 39969.1
40150, 10000, 40150, 9989.25, 39978.9
40160, 10000, 40160, 9988.9, 39988.7
40170, 10000, 40170, 9988.55, 39998.4
40180, 10000, 40180, 9988.2, 40008.2
40190, 10000, 40190, 9987.85, 40018
40200, 10000, 40200, 9987.51, 40027.7
40210, 10000, 40210, 9987.16, 40037.5
40220, 10000, 40220, 9986.81, 40047.3
40230, 10000, 40230, 9986.46, 40057
40240, 10000, 40240, 9986.11, 40066.8
40250, 10000, 40250, 9985.76, 40076.6
40260, 10000, 40260, 9985.41, 40086.3
40270, 10000, 40270, 9985.06, 40096.1
40280, 10000, 40280, 9984.71, 40105.9
40290, 10000, 40290, 9984.36, 40115.7
40300, 10000, 40300, 9984.01, 40125.4
40310, 10000, 40310, 9983.66, 40135.2
40320, 10000, 40320, 9983.31, 40145
40330, 10000, 40330, 9982.96, 40154.7
40340, 10000, 40340, 9982.61, 40164.5
40350, 10000, 40350, 9982.26, 40174.3
40360, 10000, 40360, 9981.91, 40184
40370, 10000, 40370, 9981.56, 40193.8
40380, 10000, 40380, 9981.21, 40203.6
40390, 10000, 40390, 9980.86, 40213.3
40400, 10000, 40400, 9980.51, 40223.1
40410, 10000, 40410, 9980.16, 40232.9
40420, 10000, 40420, 9979.81, 40242.6
40430, 10000, 40430, 9979.46, 40252.4
40440, 10000, 40440, 9979.11, 40262.2
40450, 10000, 40450, 9978.77, 40271.9
40460, 10000, 40460, 9978.42, 40281.7
40470, 10000, 40470, 9978.07, 40291.5
40480, 10000, 40480, 9977.72, 40301.2
40490, 10000, 40490, 9977.37, 40311
40500, 10000, 40500, 9977.02, 40320.8
40510, 10000, 40510, 9976.67, 40330.6
40520, 10000, 40520, 9976.32, 40340.3
40530, 10000, 40530, 9975.97, 40350.1
40540, 10000, 40540, 9975.62, 40359.9
40550, 10000, 40550, 9975.27, 40369.6
40560, 10000, 40560, 9974.92, 40379.4
40570, 10000, 40570, 9974.57, 40389.2
40580, 10000, 40580, 9974.22, 40398.9
40590, 10000, 40590, 9973.87, 40408.7
40600, 10000, 40600, 9973.52, 40418.5
40610, 10000, 40610, 9973.17, 40428.2
40620, 10000, 40620, 9972.82, 40438
40630, 10000, 40630, 9972.47, 40447.8
40640, 10000, 40640, 9972.12, 40457.5
40650, 10000, 40650, 9971.77, 40467.3
40660, 10000, 40660, 9971.42, 40477.1
40670, 10000, 40670, 9971.07, 40486.8
40680, 10000, 40680, 9970.72, 40496.6
40690, 10000, 40690, 9970.37, 40506.4
40700, 10000, 40700, 9970.03, 40516.1
40710, 10000, 40710, 9969.68, 40525.9
40720, 10000, 40720, 9969.33, 40535.7
40730, 10000, 40730, 9968.98, 40545.5
40740, 10000, 40740, 9968.63, 40555.2
40750, 10000, 40750, 9968.28, 40565
40760, 10000, 40760, 9967.93, 40574.8
40770, 10000, 40770, 9967.58, 40584.5
40780, 10000, 40780, 9967.23, 40594.3
40790, 10000, 40790, 9966.88, 40604.1
40800, 10000, 40800, 9966.53, 40613.8
40810, 10000, 40810, 9966.18, 40623.6
40820, 10000, 40820, 9965.83, 40633.4
40830, 10000, 40830, 9965.48, 40643.1
40840, 10000, 40840, 9965.13, 40652.9
